ticker,name,exchange,sector,industry,country,currency,source
PKG,Packaging Corporation of America,USA,Materials,Paper & Plastic Packaging Products & Materials,USA,USD,wikipedia_sp500
PLD,Prologis,USA,Real Estate,Industrial REITs,USA,USD,wikipedia_sp500
PLTR,Palantir Technologies,USA,Information Technology,Application Software,USA,USD,wikipedia_sp500
PM,Philip Morris International,USA,Consumer Staples,Tobacco,USA,USD,wikipedia_sp500
PNC,PNC Financial Services,USA,Financials,Diversified Banks,USA,USD,wikipedia_sp500
PNR,Pentair,USA,Industrials,Industrial Machinery & Supplies & Components,USA,USD,wikipedia_sp500
PNW,Pinnacle West Capital,USA,Utilities,Multi-Utilities,USA,USD,wikipedia_sp500
PODD,Insulet Corporation,USA,Health Care,Health Care Equipment,USA,USD,wikipedia_sp500
POOL,Pool Corporation,USA,Consumer Discretionary,Distributors,USA,USD,wikipedia_sp500
PPG,PPG Industries,USA,Materials,Specialty Chemicals,USA,USD,wikipedia_sp500
PPL,PPL Corporation,USA,Utilities,Electric Utilities,USA,USD,wikipedia_sp500
PRU,Prudential Financial,USA,Financials,Life & Health Insurance,USA,USD,wikipedia_sp500
PSA,Public Storage,USA,Real Estate,Self-Storage REITs,USA,USD,wikipedia_sp500
PSKY,Paramount Skydance Corporation,USA,Communication Services,Movies & Entertainment,USA,USD,wikipedia_sp500
PSX,Phillips 66,USA,Energy,Oil & Gas Refining & Marketing,USA,USD,wikipedia_sp500
PTC,PTC Inc.,USA,Information Technology,Application Software,USA,USD,wikipedia_sp500
PWR,Quanta Services,USA,Industrials,Construction & Engineering,USA,USD,wikipedia_sp500
PYPL,PayPal,USA,Financials,Transaction & Payment Processing Services,USA,USD,wikipedia_sp500
Q,Qnity Electronics,USA,Information Technology,Semiconductor Materials & Equipment,USA,USD,wikipedia_sp500
QCOM,Qualcomm,USA,Information Technology,Semiconductors,USA,USD,wikipedia_sp500
RCL,Royal Caribbean Group,USA,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",USA,USD,wikipedia_sp500
REG,Regency Centers,USA,Real Estate,Retail REITs,USA,USD,wikipedia_sp500
REGN,Regeneron Pharmaceuticals,USA,Health Care,Biotechnology,USA,USD,wikipedia_sp500
RF,Regions Financial Corporation,USA,Financials,Regional Banks,USA,USD,wikipedia_sp500
RJF,Raymond James Financial,USA,Financials,Investment Banking & Brokerage,USA,USD,wikipedia_sp500
RL,Ralph Lauren Corporation,USA,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",USA,USD,wikipedia_sp500
RMD,ResMed,USA,Health Care,Health Care Equipment,USA,USD,wikipedia_sp500
ROK,Rockwell Automation,USA,Industrials,Electrical Components & Equipment,USA,USD,wikipedia_sp500
ROL,"Rollins, Inc.",USA,Industrials,Environmental & Facilities Services,USA,USD,wikipedia_sp500
ROP,Roper Technologies,USA,Information Technology,Electronic Equipment & Instruments,USA,USD,wikipedia_sp500
ROST,Ross Stores,USA,Consumer Discretionary,Apparel Retail,USA,USD,wikipedia_sp500
RSG,Republic Services,USA,Industrials,Environmental & Facilities Services,USA,USD,wikipedia_sp500
RTX,RTX Corporation,USA,Industrials,Aerospace & Defense,USA,USD,wikipedia_sp500
RVTY,Revvity,USA,Health Care,Health Care Equipment,USA,USD,wikipedia_sp500
SATS,EchoStar,USA,Communication Services,Wireless Telecommunication Services,USA,USD,wikipedia_sp500
SBAC,SBA Communications,USA,Real Estate,Telecom Tower REITs,USA,USD,wikipedia_sp500
SBUX,Starbucks,USA,Consumer Discretionary,Restaurants,USA,USD,wikipedia_sp500
SCHW,Charles Schwab Corporation,USA,Financials,Investment Banking & Brokerage,USA,USD,wikipedia_sp500
SHW,Sherwin-Williams,USA,Materials,Specialty Chemicals,USA,USD,wikipedia_sp500
SJM,J.M. Smucker Company (The),USA,Consumer Staples,Packaged Foods & Meats,USA,USD,wikipedia_sp500
SLB,Schlumberger,USA,Energy,Oil & Gas Equipment & Services,USA,USD,wikipedia_sp500
SMCI,Supermicro,USA,Information Technology,"Technology Hardware, Storage & Peripherals",USA,USD,wikipedia_sp500
SNA,Snap-on,USA,Industrials,Industrial Machinery & Supplies & Components,USA,USD,wikipedia_sp500
SNDK,Sandisk,USA,Information Technology,"Technology Hardware, Storage & Peripherals",USA,USD,wikipedia_sp500
SNPS,Synopsys,USA,Information Technology,Application Software,USA,USD,wikipedia_sp500
SO,Southern Company,USA,Utilities,Electric Utilities,USA,USD,wikipedia_sp500
SOLV,Solventum,USA,Health Care,Health Care Technology,USA,USD,wikipedia_sp500
SPG,Simon Property Group,USA,Real Estate,Retail REITs,USA,USD,wikipedia_sp500
SPGI,S&P Global,USA,Financials,Financial Exchanges & Data,USA,USD,wikipedia_sp500
SRE,Sempra,USA,Utilities,Multi-Utilities,USA,USD,wikipedia_sp500
STE,Steris,USA,Health Care,Health Care Equipment,USA,USD,wikipedia_sp500
STLD,Steel Dynamics,USA,Materials,Steel,USA,USD,wikipedia_sp500
STT,State Street Corporation,USA,Financials,Asset Management & Custody Banks,USA,USD,wikipedia_sp500
STX,Seagate Technology,USA,Information Technology,"Technology Hardware, Storage & Peripherals",USA,USD,wikipedia_sp500
STZ,Constellation Brands,USA,Consumer Staples,Distillers & Vintners,USA,USD,wikipedia_sp500
SW,Smurfit Westrock,USA,Materials,Paper & Plastic Packaging Products & Materials,USA,USD,wikipedia_sp500
SWK,Stanley Black & Decker,USA,Industrials,Industrial Machinery & Supplies & Components,USA,USD,wikipedia_sp500
SWKS,Skyworks Solutions,USA,Information Technology,Semiconductors,USA,USD,wikipedia_sp500
SYF,Synchrony Financial,USA,Financials,Consumer Finance,USA,USD,wikipedia_sp500
SYK,Stryker Corporation,USA,Health Care,Health Care Equipment,USA,USD,wikipedia_sp500
SYY,Sysco,USA,Consumer Staples,Food Distributors,USA,USD,wikipedia_sp500
T,AT&T,USA,Communication Services,Integrated Telecommunication Services,USA,USD,wikipedia_sp500
TAP,Molson Coors Beverage Company,USA,Consumer Staples,Brewers,USA,USD,wikipedia_sp500
TDG,TransDigm Group,USA,Industrials,Aerospace & Defense,USA,USD,wikipedia_sp500
TDY,Teledyne Technologies,USA,Information Technology,Electronic Equipment & Instruments,USA,USD,wikipedia_sp500
TECH,Bio-Techne,USA,Health Care,Life Sciences Tools & Services,USA,USD,wikipedia_sp500
TEL,TE Connectivity,USA,Information Technology,Electronic Manufacturing Services,USA,USD,wikipedia_sp500
TER,Teradyne,USA,Information Technology,Semiconductor Materials & Equipment,USA,USD,wikipedia_sp500
TFC,Truist Financial,USA,Financials,Diversified Banks,USA,USD,wikipedia_sp500
TGT,Target Corporation,USA,Consumer Staples,Consumer Staples Merchandise Retail,USA,USD,wikipedia_sp500
TJX,TJX Companies,USA,Consumer Discretionary,Apparel Retail,USA,USD,wikipedia_sp500
TKO,TKO Group Holdings,USA,Communication Services,Movies & Entertainment,USA,USD,wikipedia_sp500
TMO,Thermo Fisher Scientific,USA,Health Care,Life Sciences Tools & Services,USA,USD,wikipedia_sp500
TMUS,T-Mobile US,USA,Communication Services,Wireless Telecommunication Services,USA,USD,wikipedia_sp500
TPL,Texas Pacific Land Corporation,USA,Energy,Oil & Gas Exploration & Production,USA,USD,wikipedia_sp500
TPR,"Tapestry, Inc.",USA,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",USA,USD,wikipedia_sp500
TRGP,Targa Resources,USA,Energy,Oil & Gas Storage & Transportation,USA,USD,wikipedia_sp500
TRMB,Trimble Inc.,USA,Information Technology,Electronic Equipment & Instruments,USA,USD,wikipedia_sp500
TROW,T. Rowe Price,USA,Financials,Asset Management & Custody Banks,USA,USD,wikipedia_sp500
TRV,Travelers Companies (The),USA,Financials,Property & Casualty Insurance,USA,USD,wikipedia_sp500
TSCO,Tractor Supply,USA,Consumer Discretionary,Other Specialty Retail,USA,USD,wikipedia_sp500
TSLA,"Tesla, Inc.",USA,Consumer Discretionary,Automobile Manufacturers,USA,USD,wikipedia_sp500
TSN,Tyson Foods,USA,Consumer Staples,Packaged Foods & Meats,USA,USD,wikipedia_sp500
TT,Trane Technologies,USA,Industrials,Building Products,USA,USD,wikipedia_sp500
TTD,Trade Desk (The),USA,Communication Services,Advertising,USA,USD,wikipedia_sp500
TTWO,Take-Two Interactive,USA,Communication Services,Interactive Home Entertainment,USA,USD,wikipedia_sp500
TXN,Texas Instruments,USA,Information Technology,Semiconductors,USA,USD,wikipedia_sp500
TXT,Textron,USA,Industrials,Aerospace & Defense,USA,USD,wikipedia_sp500
TYL,Tyler Technologies,USA,Information Technology,Application Software,USA,USD,wikipedia_sp500
UAL,United Airlines Holdings,USA,Industrials,Passenger Airlines,USA,USD,wikipedia_sp500
UBER,Uber,USA,Industrials,Passenger Ground Transportation,USA,USD,wikipedia_sp500
UDR,"UDR, Inc.",USA,Real Estate,Multi-Family Residential REITs,USA,USD,wikipedia_sp500
UHS,Universal Health Services,USA,Health Care,Health Care Facilities,USA,USD,wikipedia_sp500
ULTA,Ulta Beauty,USA,Consumer Discretionary,Other Specialty Retail,USA,USD,wikipedia_sp500
UNH,UnitedHealth Group,USA,Health Care,Managed Health Care,USA,USD,wikipedia_sp500
UNP,Union Pacific Corporation,USA,Industrials,Rail Transportation,USA,USD,wikipedia_sp500
UPS,United Parcel Service,USA,Industrials,Air Freight & Logistics,USA,USD,wikipedia_sp500
URI,United Rentals,USA,Industrials,Trading Companies & Distributors,USA,USD,wikipedia_sp500
USB,U.S. Bancorp,USA,Financials,Diversified Banks,USA,USD,wikipedia_sp500
V,Visa Inc.,USA,Financials,Transaction & Payment Processing Services,USA,USD,wikipedia_sp500
VICI,Vici Properties,USA,Real Estate,Hotel & Resort REITs,USA,USD,wikipedia_sp500
VLO,Valero Energy,USA,Energy,Oil & Gas Refining & Marketing,USA,USD,wikipedia_sp500
VLTO,Veralto,USA,Industrials,Environmental & Facilities Services,USA,USD,wikipedia_sp500
VMC,Vulcan Materials Company,USA,Materials,Construction Materials,USA,USD,wikipedia_sp500
VRSK,Verisk Analytics,USA,Industrials,Research & Consulting Services,USA,USD,wikipedia_sp500
VRSN,Verisign,USA,Information Technology,Internet Services & Infrastructure,USA,USD,wikipedia_sp500
VRT,Vertiv,USA,Industrials,Electrical Components & Equipment,USA,USD,wikipedia_sp500
VRTX,Vertex Pharmaceuticals,USA,Health Care,Biotechnology,USA,USD,wikipedia_sp500
VST,Vistra Corp.,USA,Utilities,Electric Utilities,USA,USD,wikipedia_sp500
VTR,Ventas,USA,Real Estate,Health Care REITs,USA,USD,wikipedia_sp500
VTRS,Viatris,USA,Health Care,Pharmaceuticals,USA,USD,wikipedia_sp500
VZ,Verizon,USA,Communication Services,Integrated Telecommunication Services,USA,USD,wikipedia_sp500
WAB,Wabtec,USA,Industrials,Construction Machinery & Heavy Transportation Equipment,USA,USD,wikipedia_sp500
WAT,Waters Corporation,USA,Health Care,Life Sciences Tools & Services,USA,USD,wikipedia_sp500
WBD,Warner Bros. Discovery,USA,Communication Services,Broadcasting,USA,USD,wikipedia_sp500
WDAY,"Workday, Inc.",USA,Information Technology,Application Software,USA,USD,wikipedia_sp500
WDC,Western Digital,USA,Information Technology,"Technology Hardware, Storage & Peripherals",USA,USD,wikipedia_sp500
WEC,WEC Energy Group,USA,Utilities,Electric Utilities,USA,USD,wikipedia_sp500
WELL,Welltower,USA,Real Estate,Health Care REITs,USA,USD,wikipedia_sp500
WFC,Wells Fargo,USA,Financials,Diversified Banks,USA,USD,wikipedia_sp500
WM,Waste Management,USA,Industrials,Environmental & Facilities Services,USA,USD,wikipedia_sp500
WMB,Williams Companies,USA,Energy,Oil & Gas Storage & Transportation,USA,USD,wikipedia_sp500
WMT,Walmart,USA,Consumer Staples,Consumer Staples Merchandise Retail,USA,USD,wikipedia_sp500
WRB,W. R. Berkley Corporation,USA,Financials,Property & Casualty Insurance,USA,USD,wikipedia_sp500
WSM,"Williams-Sonoma, Inc.",USA,Consumer Discretionary,Homefurnishing Retail,USA,USD,wikipedia_sp500
WST,West Pharmaceutical Services,USA,Health Care,Health Care Supplies,USA,USD,wikipedia_sp500
WTW,Willis Towers Watson,USA,Financials,Insurance Brokers,USA,USD,wikipedia_sp500
WY,Weyerhaeuser,USA,Real Estate,Timber REITs,USA,USD,wikipedia_sp500
WYNN,Wynn Resorts,USA,Consumer Discretionary,Casinos & Gaming,USA,USD,wikipedia_sp500
XEL,Xcel Energy,USA,Utilities,Multi-Utilities,USA,USD,wikipedia_sp500
XOM,ExxonMobil,USA,Energy,Integrated Oil & Gas,USA,USD,wikipedia_sp500
XYL,Xylem Inc.,USA,Industrials,Industrial Machinery & Supplies & Components,USA,USD,wikipedia_sp500
XYZ,"Block, Inc.",USA,Financials,Transaction & Payment Processing Services,USA,USD,wikipedia_sp500
YUM,Yum! Brands,USA,Consumer Discretionary,Restaurants,USA,USD,wikipedia_sp500
ZBH,Zimmer Biomet,USA,Health Care,Health Care Equipment,USA,USD,wikipedia_sp500
ZBRA,Zebra Technologies,USA,Information Technology,Electronic Equipment & Instruments,USA,USD,wikipedia_sp500
ZTS,Zoetis,USA,Health Care,Pharmaceuticals,USA,USD,wikipedia_sp500
